id_user,timestamp,source,message,category
22700,1/18/2025,livechat,"""Hi can i cashout my $550 full ??""",Withdrawal/Cashout Issues
22181,1/18/2025,livechat,"""Okat what about the$25 of my own money""",Irrelevant/Other
22403,1/18/2025,livechat,"""you can check whether I made the payment without this screenshot.""",Deposit/Payment Issues
22754,1/18/2025,livechat,"""I understand that which money I can withdraw which money I don’t""",Withdrawal/Cashout Issues
117,1/18/2025,telegram,"""Ty""",Irrelevant/Other
22770,1/18/2025,livechat,"""not sure if you’re following me, I made two deposits for 50, there was a massive delay over 6 hours and it had to be escalated.  The funds were finally returned but the JS spins weren’t credited along with it I don’t think""",Deposit/Payment Issues
22253,1/18/2025,livechat,"""No thats it i appreciate it""",Irrelevant/Other
22582,1/18/2025,livechat,"""I would like to delete my account please""",Account/Login Issues
21514,1/18/2025,livechat,"""then i can withdraw 2000?""",Withdrawal/Cashout Issues
21695,1/18/2025,livechat,"""in two months with 3-4 deposits everyday from 250 to 1800 and I’ve never even got a deposit multiplier seems far from random to be honest.""",Deposit/Payment Issues
22095,1/18/2025,livechat,"""Also STARZVIP""",Irrelevant/Other
21672,1/18/2025,livechat,"""Why was that""",Irrelevant/Other
22830,1/18/2025,livechat,"""I'm taking about my deposit bouns""",Deposit/Payment Issues
22275,1/18/2025,livechat,"""And where does this excess amount go and y can't I continue fo""",Irrelevant/Other
280,1/18/2025,telegram,"""And funds returned to my account.  Bizarre""",Account/Login Issues
21544,1/18/2025,livechat,"""I already contacted my bank they said everything was good on their end and that there was nothing wrong with my account""",Account/Login Issues
1218,1/18/2025,livechat,"""Yeah and I deposited $11.24""",Deposit/Payment Issues
21995,1/18/2025,livechat,"""400& in bitcoin just gone""",Irrelevant/Other
22373,1/18/2025,livechat,"""Hello Dave.. I made a deposit a little over an hour and some change ago..""",Deposit/Payment Issues
21914,1/18/2025,livechat,"""From that card?""",Irrelevant/Other
21502,1/18/2025,livechat,"""Is the other card approved ?""",Irrelevant/Other
22789,1/18/2025,livechat,"""setup the exclusion please""",Irrelevant/Other
2466,1/18/2025,telegram,"""My cashapp is not letting me send bitcoin to you""",Irrelevant/Other
21498,1/18/2025,livechat,"""Is that for both cards?""",Irrelevant/Other
6604,1/18/2025,livechat,"""I used my  brother's phone""",Irrelevant/Other
19691,1/18/2025,livechat,"""This isn't right""",Irrelevant/Other
21883,1/18/2025,livechat,"""yeah it’s been almost an hr for deposit and usually happens in 20 minutes""",Deposit/Payment Issues
21696,1/18/2025,livechat,"""And who are you to decide who and who can't gamble!""",Irrelevant/Other
23533,1/18/2025,livechat,"""and for some reaspm im not getting a confirmation via email or anything stating it went through""",Irrelevant/Other
22407,1/18/2025,livechat,"""Okay I'm not sure what to do""",Irrelevant/Other
22248,1/18/2025,livechat,"""What do I do?""",Irrelevant/Other
22909,1/18/2025,livechat,"""I no longer use the email I registered with.""",Irrelevant/Other
21874,1/18/2025,livechat,"""Why no pay I’d now""",Irrelevant/Other
22647,1/18/2025,livechat,"""They cant make a deposit available that is still gettinv confirms?I made deposits that were double the min and u can't give me some spins?""",Deposit/Payment Issues
22022,1/18/2025,livechat,"""Sorry, lots of Qs above as I'm new""",Irrelevant/Other
21941,1/18/2025,livechat,"""yes can I have your email?""",Irrelevant/Other
21890,1/18/2025,livechat,"""Please cancel my pending deposits as nothing has come out of my account""",Account/Login Issues
22003,1/18/2025,livechat,"""Do you have to use bitcoin or can I just make a usd deposit using a credit card.""",Deposit/Payment Issues
21800,1/18/2025,livechat,"""What is different today?""",Irrelevant/Other
22692,1/18/2025,livechat,"""Unplayed rounds error""",Gameplay/Technical Issues
21685,1/18/2025,livechat,"""Please connect me with a super visor""",Irrelevant/Other
22890,1/18/2025,livechat,"""yea my other age cashed out 800 so then I made a account tired my luck n won 1600 and it got cancelled""",Account/Login Issues
22667,1/18/2025,livechat,"""I am getting the screenshot now""",Irrelevant/Other
17836,1/18/2025,livechat,"""Hey Adam could you please tell me you have received my ltc deposit""",Deposit/Payment Issues
22912,1/18/2025,livechat,"""Please help me""",Irrelevant/Other
22829,1/18/2025,livechat,"""Im not relying on the casino you have to liability to me plz just help me""",Irrelevant/Other
22097,1/18/2025,livechat,"""I want to cash out my current balance.But it's telling me that I have a active  bonus and cannot""",Bonuses/Promotions Issues
18431,1/18/2025,livechat,"""I send some btc deposit in my account but I don't see it at all""",Account/Login Issues
18370,1/18/2025,livechat,"""Omg thus is the 3rd time someone had not help me""",Irrelevant/Other
18092,1/18/2025,livechat,"""Yes I had send some btc to my account but I don't see it""",Account/Login Issues
2105,1/19/2025,livechat,"""No all good.   Hagd!""",Irrelevant/Other
22430,1/19/2025,livechat,"""I didn’t receive my Friday loyalty bones""",Irrelevant/Other
21603,1/19/2025,livechat,"""No wins! I call scammers!""",Irrelevant/Other
11226,1/19/2025,livechat,"""I just resent it again""",Irrelevant/Other
22377,1/19/2025,livechat,"""You fucking frail goddamn cunt""",Irrelevant/Other
22254,1/19/2025,livechat,"""can u please help ,e""",Irrelevant/Other
22559,1/19/2025,livechat,"""how can i ban myself or delete my account permanently?""",Account/Login Issues
22662,1/19/2025,livechat,"""The one you guys have on the post""",Irrelevant/Other
21721,1/19/2025,livechat,"""Why did it tell me I needed to contact customer service? How about you? Tell me that""",Irrelevant/Other
1288,1/19/2025,livechat,"""Hi there, my deposit disabled my account again.  Can you please enable?""",Account/Login Issues
22552,1/19/2025,livechat,"""I am trying to withdrawal. To verify I need to submit documents, but I put the wrong address.""",Account/Login Issues
21679,1/19/2025,livechat,"""I've done as he asked and Dave told me to send a screen shot of it showing that I've tried to sign in a recover my account..""",Account/Login Issues
22870,1/19/2025,livechat,"""Hi I put 13$ in bit coin on my account and it hasn't come thru""",Account/Login Issues
4798,1/19/2025,telegram,"""Hey I was supposed receive my 20 free spins for verifying my telegram I did but nothing how do I get them""",Account/Login Issues
22543,1/19/2025,livechat,"""hello my money is gone when I tried to exit the game I hit the home button and that’s all""",Gameplay/Technical Issues
3358,1/19/2025,livechat,"""I make a deposit for 264 eth""",Deposit/Payment Issues
22278,1/19/2025,livechat,"""Where is my bitcoin""",Irrelevant/Other
22930,1/19/2025,livechat,"""How can I do""",Irrelevant/Other
22363,1/19/2025,livechat,"""Hi I can't get my welcome bonus sing up to play my spin free game""",Bonuses/Promotions Issues
16016,1/19/2025,livechat,"""Any of them that is free spins lol""",Bonuses/Promotions Issues
22647,1/19/2025,livechat,"""Hi is my account closed??""",Account/Login Issues
22614,1/19/2025,livechat,"""I had deposit 250$ and i’ve been struggling etin this for a week. This is unfair""",Deposit/Payment Issues
4600,1/19/2025,telegram,"""Okay I just purchased $20 in coinbase and now I need to send it to you guys how do I go about sending it what's the the wallet or the numbers I sent it to I'm a newbie on bitcoin""",Irrelevant/Other
21779,1/19/2025,livechat,"""I kindly ask for freespins? :0""",Gameplay/Technical Issues
22091,1/19/2025,livechat,"""I pay with the same card""",Irrelevant/Other
12412,1/19/2025,livechat,"""i was just wondering why it taking longer then normal to get my deposit""",Deposit/Payment Issues
4231,1/19/2025,livechat,"""I usually click game and it takes me to game I choose and I play my slj s""",Gameplay/Technical Issues
23212,1/19/2025,livechat,"""I submitted 160.48""",Irrelevant/Other
23050,1/19/2025,livechat,"""My verification documents still pending and my cash outs to be paid.""",Irrelevant/Other
22696,1/19/2025,livechat,"""how much was it""",Irrelevant/Other
23122,1/19/2025,livechat,"""if I knew would sent it also I was up to 35""",Irrelevant/Other
11094,1/19/2025,livechat,"""How much have I deposited this month and wagered""",Deposit/Payment Issues
20176,1/19/2025,livechat,"""It was entered but never confirmed that was sent but that doesn't give me any confirmation""",Irrelevant/Other
20388,1/19/2025,livechat,"""You can see the only one that's yellow that is the amount of the two funds that were put together and sent on the same one when I had never confirmed it so funds were never sent""",Deposit/Payment Issues
22884,1/19/2025,livechat,"""Everything is correct""",Irrelevant/Other
23126,1/19/2025,livechat,"""I want to speak to a person""",Irrelevant/Other
23229,1/19/2025,livechat,"""can you read my texts that I’m texting you""",Irrelevant/Other
22546,1/19/2025,livechat,"""why can’t you see my previous texts""",Irrelevant/Other
2228,1/19/2025,livechat,"""I had like 1250 just a couple days ago. So, I'm quite confused.""",Irrelevant/Other
22263,1/19/2025,livechat,"""So you rather lose my business then to credit my account? There are many other casinos that I don't have to put up with this""",Account/Login Issues
22476,1/19/2025,livechat,"""get an agent moron""",Irrelevant/Other
22860,1/19/2025,livechat,"""Tell ur robot to suck a dick i want my shito verified now. My crypto withdrawal is time sensitive""",Withdrawal/Cashout Issues
21975,1/19/2025,livechat,"""The only thing abused is my withdrawal pending for hours""",Withdrawal/Cashout Issues
22342,1/19/2025,livechat,"""how does that work?""",Irrelevant/Other
22529,1/19/2025,livechat,"""Sorry i meant the account verfication""",Account/Login Issues
22606,1/19/2025,livechat,"""That's the best I have""",Irrelevant/Other
22433,1/19/2025,livechat,"""I sent btc to an old address i believe""",Irrelevant/Other
22537,1/20/2025,livechat,"""10,759335 XRP 352,65 kr""",Irrelevant/Other
21791,1/20/2025,livechat,"""I've already deleted it""",Irrelevant/Other
22096,1/20/2025,livechat,"""So your answer is no correct""",Irrelevant/Other
23282,1/20/2025,livechat,"""I guess more specifically I've had to have you guys help me use it numerous times 😂😂 to correct myself LOL""",Irrelevant/Other
22539,1/20/2025,livechat,"""its not making sense""",Irrelevant/Other
2810,1/20/2025,livechat,"""I'm just between a rock and a hard place. I use your casino all the time ... I can't verify this card because the principal card holder does not do online banking. She goes rto the bank so I'm kind of whooped.""",Account/Login Issues
22473,1/20/2025,livechat,"""makes sense""",Irrelevant/Other
24208,1/20/2025,livechat,"""It's there now""",Irrelevant/Other
20358,1/20/2025,livechat,"""And you say if I don't play it I will lose my winnings""",Irrelevant/Other
20195,1/20/2025,livechat,"""May I have your information please""",Irrelevant/Other
22639,1/20/2025,livechat,"""and the CHIPY40 code doesnt work""",Irrelevant/Other
4841,1/20/2025,telegram,"""I can’t find my country I have never had this problem before""",Irrelevant/Other
21995,1/20/2025,livechat,"""I just took a deposit and I get a confirmation message but I do not have it. Nothing in my game.""",Deposit/Payment Issues
4844,1/20/2025,telegram,"""I had deposited the other day and realized I didn’t get my piggybreake bonus""",Deposit/Payment Issues
22680,1/20/2025,livechat,"""And your help""",Irrelevant/Other
22012,1/20/2025,livechat,"""I understand what you mean but it was under other names and I would not have been able to withdraw the money because the name cannot be verified""",Withdrawal/Cashout Issues
21822,1/20/2025,livechat,"""I checked the voucher code and it is active and still has a balance of 30 on it""",Irrelevant/Other
